Config: 
 {
  "model_save_path": "/tmp/",
  "model": "cnn",
  "loss": "ce",
  "model_name": "AtrialFibrilation_mc_cnn_ce_mc",
  "dependency_meta": "",
  "timesteps": 1280,
  "num_classes": 3,
  "num_features": 2,
  "rnn_config": {
    "ninp": 1,
    "nhid": 75,
    "nlayers": 3,
    "nclasses": 3
  },
  "dnn_config": {
    "layers": [
      2100,
      900,
      300,
      3
    ]
  },
  "cnn_config": {
    "ninp": 1,
    "nlayers": 3,
    "nclasses": 3
  },
  "batch_size": 1,
  "num_epochs": 500,
  "learning_rate": 0.001
}
Model: 
 CNN(
  (cnn_cell): Conv2d(1, 1, kernel_size=(1, 1), stride=(1, 1))
  (fc1): Linear(in_features=1280, out_features=10, bias=True)
  (fc2): Linear(in_features=10, out_features=3, bias=True)
)
Epoch[293/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[294/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[295/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:1.0000 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[296/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:1.0000 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[297/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:1.0000 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[298/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:1.0000 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[299/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:1.0000 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[300/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:1.0000 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[301/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:1.0000 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[302/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:1.0000 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[303/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:1.0000 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[304/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:1.0000 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[305/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[306/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[307/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[308/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[309/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[310/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[311/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[312/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[313/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[314/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[315/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[316/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[317/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[318/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[319/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[320/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[321/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[322/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[323/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[324/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[325/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[326/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[327/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[328/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[329/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[330/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[331/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[332/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[333/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[334/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[335/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[336/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[337/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[338/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[339/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[340/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[341/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[342/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[343/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[344/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[345/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[346/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[347/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[348/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[349/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[350/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[351/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[352/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[353/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[354/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[355/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[356/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[357/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[358/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[359/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[360/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[361/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[362/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[363/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[364/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[365/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[366/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[367/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[368/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[369/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[370/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[371/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[372/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[373/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[374/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[375/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[376/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[377/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[378/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[379/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[380/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[381/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[382/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[383/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[384/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[385/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[386/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[387/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[388/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[389/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[390/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[391/500] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
